std_account_name,class_of_trade,on_off_premise,address,city,state,zip_code,id
NYCWFF-KYU DINNER-SUNDAY.,OTHER OFF PREMISE,OFF,324 LAFAYETTE STREET,NEW YORK,NY,10012,df47756b-7d87-47db-9677-633c1696046b
NYCWFF-JET TILA DINNER THURS.,OTHER OFF PREMISE,OFF,20 SPRING STREET,NEW YORK,NY,10012,4caaeebf-6edf-47cd-8ce0-4f174b898521
NYCWFF-NARO DINNER THURS.,OTHER OFF PREMISE,OFF,610 5TH AVENUE  #04,NEW YORK,NY,10020,d3057f3e-9a92-4bb2-a2e3-1d9b2302c427
SGWS- SUPPLIER SAMPLES,OTHER OFF PREMISE,OFF,3125 V STREET NE,WASHINGTON,DC,20018,ad7eb660-c6c6-4423-a9ee-122a88e25c58
PARK ST/CRAFT&ARTS TRANSFER,OTHER OFF PREMISE,OFF,1000 BRICKELL AVENUE SUITE 915,MIAMI,FL,33131,cef8aaa0-6285-4352-bbd4-e91295eaa47f
PALAZZO DEL SOL,OTHER OFF PREMISE,OFF,6800 FISHER ISLAND DRIVE,FISHER ISLAND,FL,33109,b74cc5f3-867f-437f-9a57-b70ffa301e4f
NYCWFF-SOCIAL HOUR SAT.,OTHER OFF PREMISE,OFF,25 W 28TH STREET,NEW YORK,NY,10001,c0960bd7-1a7a-4ac6-ba4a-d5a5e241f3d2
MISSION LIQUOR & WINES WHSE,OTHER OFF PREMISE,OFF,445-447 MADERA STREET,SAN GABRIEL,CA,91776,b508a14b-66a9-4bfe-b69b-cd636dc1d10a
NYCWFF-ALEX G DINNER-FRIDAY,OTHER OFF PREMISE,OFF,1100 AVENUE OF AMERICAS,NEW YORK,NY,10023,0fa3ca31-1490-4a1c-8de4-fca33529137d
SAMPLE BRENDAN MCCREA,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,73b3959a-7965-4deb-9c98-575f9fced489
NYCWFF-PAVLOVA CLASS SUN.,OTHER OFF PREMISE,OFF,225 LIBERTY STREET,NEW YORK,NY,10281,4dbb9384-0015-42a6-8ef7-70768749c235
NYCWFF-FRIED CHICKEN SUN.,OTHER OFF PREMISE,OFF,225 LIBERTY STREET,NEW YORK,NY,10281,cb74b0eb-53d2-4b07-ab7c-077496313ffc
AVANTI F&B,OTHER OFF PREMISE,OFF,458 VAIL VALLEY DRIVE UNIT C-5,VAIL,CO,81657,ffd8a66f-d6aa-4fe7-8aca-eacd986a63c3
SAMPLE REP DIANE NEWMAN,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,573f33b5-4d48-43e6-bf56-cbc7c42b3203
SAMPLE NICHOLAS SLATER,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,f0e43902-abaf-4ba9-9388-70d24b683c0a
SGWS- TEAM SAMPLES,OTHER OFF PREMISE,OFF,3125 V STREET NE,WASHINGTON,DC,20018,ca8df0ff-8671-499f-b19a-7e8b39a4dc4a
SAMPLE REP CHRISTIAN CACERES,OTHER OFF PREMISE,OFF,W/HOUSE PICK UP,SYOSSET,NY,11791,9f2cce80-d541-4aa3-8373-a0985b95afc8
SGWS DONATIONS,OTHER OFF PREMISE,OFF,8400 S JONES BLVD,LAS VEGAS,NV,89108,4b82dede-54ce-41b0-8d71-67153a1550ca
TEAM #009 CHO,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,88e0031c-06d6-49dd-b173-576b379f4064
SAMPLE REP DONALD CHOI,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,e910f8d5-23e3-4a89-91a1-0fdc5d750040
SAMPLE SYOSSET ARIEL ABRAMOV,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,703c7ccd-f996-4da9-8591-5ea62b36cf78
WARREN SHON SAMPLE,OTHER OFF PREMISE,OFF,155 KAPALULU PL STE 300,HONOLULU,HI,96819,df955471-0ada-469c-a634-5c0b53a65caf
TEAM #065 KILIAN,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,d680e5a3-77a3-458f-9c32-6a8f463d1abe
SGWS-HOUSE SAMPLE F01 (MISC),OTHER OFF PREMISE,OFF,2385 ROCKFILL ROAD,FORT MYERS,FL,33916,79d7bd58-0f65-43cb-ad4c-d6757701ad6d
SAMPLE ADRIAN CHIOTA,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,91debac6-4938-41a3-9ef6-61c6b65f170e
DOUBLE SHOT HOSPITALITY,OTHER OFF PREMISE,OFF,3950 PATRICK LANE STE 203,LAS VEGAS,NV,89120,cb06d3ed-91eb-4830-aec5-8bbd5b16ffbb
TEAM #061 GARCIA,OTHER OFF PREMISE,OFF,33321 DOWE AVE,UNION CITY,CA,94587,289bd3bc-5b66-41dc-960e-4dec3f21ba18
TEAM #041 BONAMIGO,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,b4b1d31d-c023-42a8-acf0-085f3d979aec
SAMPLE REP FRANK MISSONE,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,a7fd0c24-b2ab-46c6-862b-b229d75c1bfe
SAMPLE REP PATRICIA HOPE,OTHER OFF PREMISE,OFF,W-HOUSE PICK UP,SYOSSET,NY,11773,c286da19-e064-49cb-a97d-9ebede980de8
SAMPLE REP EVAN RAPPAPORT,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,2997cad2-78c7-4669-9ca8-d435c0b518ab
SAMPLE RYAN MOORE,OTHER OFF PREMISE,OFF,99 RAILROAD AVE,ALBANY,NY,12205,80a463c4-5227-47fd-92b8-07373c2c9e6a
RAZEE  SEAN,OTHER OFF PREMISE,OFF,SW&S,DENVER,CO,80217,18608b0a-882c-4f21-8f06-d7f081767121
SAMPLE REP SUNG KIM,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,e6c5892e-4422-43c4-b84b-10ffaf741efb
SAMPLE REP PAUL ENGCHUAN,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,1188a3c0-c364-4fea-a1ea-d7dc8fa19dfe
SGWS-HOUSE SMP  O03(NEW PROD),OTHER OFF PREMISE,OFF,7101 TPC DRIVE SUITE 150,ORLANDO,FL,32822,049f7217-f63e-4a1a-b654-3aa750c259e2
SAMPLE AGUSTINA HOBBS,OTHER OFF PREMISE,OFF,W/HOUSE PICK UP,SYOSSET,NY,11791,72bd2a09-6451-414c-bc5f-9ff40ba9e43e
TEAM #089 HUPP ALLISON,OTHER OFF PREMISE,OFF,33321 DOWE AVE,UNION CITY,CA,94587,1241a9b2-6d2f-490f-b77d-5119f851b01b
TEAM #121 HUPP,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,f27deb92-5a76-4c3d-8d8e-ca15b49c2712
SAMPLE REP SHASTA HAMILTON,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,03387ceb-8b6a-4891-a95a-1144f7be983b
SAMPLE REP KRISTIN MAURITZ,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,8cd081c2-36a8-40a4-8a11-591d701f04fb
SAMPLE JOSH LENHARD,OTHER OFF PREMISE,OFF,2436 INNOVATION WAY,ROCHESTER,NY,14624,e5bcce4e-2451-4ec6-a21d-e949a265029c
SAMPLE JESSICA MERMAGEN,OTHER OFF PREMISE,OFF,3063 COURT STREET,SYRACUSE,NY,13208,731dc171-dd8d-4500-a9b4-6f1f0971b260
SAMPLE ADAM MERSINCAVAGE,OTHER OFF PREMISE,OFF,99 RAILROAD AVE,ALBANY,NY,12205,0740bbce-8cfe-44a0-a75a-c327d8a3ea1b
LAHUE  DEVLIN,OTHER OFF PREMISE,OFF,SW&S FIELD MGR,DENVER,CO,80217,6c3d338c-abfa-4d70-bc04-c77705d4610b
TEAM #OPN,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AVE,CERRITOS,CA,90703,af2e035b-2577-4e9a-98a6-c6794da1ae0a
SAMPLE REP MICHAEL STROHL,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,881e8423-642a-45ca-9a1d-b9111548040d
TEAM #262 LAURO,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,0de57705-3312-4bf8-ab5a-13fd289b12ea
CONROY  PATRICK,OTHER OFF PREMISE,OFF,SW&S,DENVER,CO,80216,05f67a34-bd17-41e4-900b-bbbb08220309
TEAM #003 OPEN,OTHER OFF PREMISE,OFF,33321 DOWE AVE,UNION CITY,CA,94587,f3cd3af4-93c6-4b17-8a52-45c72fedf3af
TEAM #089 AVILA  DUART,OTHER OFF PREMISE,OFF,33321 DOWE AVE,UNION CITY,CA,94587,6d47a3c6-9c23-4600-9978-acf724bf2f8b
SAMPLE GINA BOGGIO,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,2d7568b2-10bc-44cf-9b85-c7d335850ac5
ADAM LACAGNINA SAMPLES,OTHER OFF PREMISE,OFF,155 KAPALULU PLACE STE 300,HONOLULU,HI,96819,38d56f0b-7689-45b0-9536-abaa27faaa80
EXEC WITHDRAWAL LARRY RUVO,OTHER OFF PREMISE,OFF,123,LAS VEGAS,NV,89103,6e1daa2f-67a6-4a33-8bee-9d652ed3ed4d
SAMPLE REP BRYAN GAMZA,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,2ea137f9-9551-4fda-ae30-3ac7294e26ae
SAMPLE REP JACKLYN MCFARLAND,OTHER OFF PREMISE,OFF,A/HOUSE PICK UP,SYOSSET,NY,11791,df3dbf8c-e76e-4429-8015-5b8e50a7a3bb
SAMPLE REP RYAN ATKINSON,OTHER OFF PREMISE,OFF,W/HOUSE PICK UP,SYOSSET,NY,11791,052c17e1-b76a-408a-91d4-a0ec4ea7f4e4
SAMPLE REP ANDREA COLUCCI,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,9bee81e2-80e1-490d-b5a2-22f27d650ac4
SAMPLE REP JASON SHUFFLER,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,56482e27-db40-428f-9b8e-8550aa9fd7b1
SGWS-HOUSE SAMPLE P02(SUPP) ON,OTHER OFF PREMISE,OFF,40 SOUTH NICK WILSON WAY,FREEPORT,FL,32439,61e075aa-f230-4d12-88e6-40806aabddc0
SAMPLE REP MARCO NAZARIO,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,bbdbe7f9-f103-4d2c-af37-db2021612c2f
SGWS-HOUSE SAMPLE J01(MISC) ON,OTHER OFF PREMISE,OFF,6867 STUART LN S,JACKSONVILLE,FL,32254,476c9e9b-bb29-4b2d-8e88-49dd43c77cab
JACKSON  RHONDA,OTHER OFF PREMISE,OFF,5270 FOX STREET,DENVER,CO,80216,b5efe306-bb15-41ce-b48d-7e58c424afaf
EMPLOYEE PURCHASES,OTHER OFF PREMISE,OFF,22800 EAST 19TH AVE,AURORA,CO,80019,947aa75f-cf9b-41fc-9df0-6217bf9f49c7
ASNES  MATT,OTHER OFF PREMISE,OFF,SW&S,DENVER,CO,80217,28d0d4bc-2002-41cd-88e9-f5fc2257cc13
WATSON  SARAH,OTHER OFF PREMISE,OFF,22800 E 19TH AVE,AURORA,CO,80019,80b28d96-faab-4515-ad69-1a564584ea7e
RAITT  CARLA,OTHER OFF PREMISE,OFF,SW&S,DENVER,CO,80217,dbc0b2ea-4534-4023-96db-bb307813f77f
TEAM #032 MAGLIOCCO,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,abd02cb2-6ec6-4a6a-b702-a051ac340c96
TEAM #247 TRZEBIATOWSKI,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,CERRITOS,CA,90703,859abb40-3fe5-469a-9ef4-5f45c5cd5992
TEAM #063 ORVIS,OTHER OFF PREMISE,OFF,33321 DOWE AVE,UNION CITY,CA,94587,0d583d42-c741-4078-b2ff-67e8b72a94a7
TEAM #055 LAURO,OTHER OFF PREMISE,OFF,33321 DOWE AVE,UNION CITY,CA,94587,3d1a66ef-5ee6-4be6-8c5f-ba8bed56a494
DENNIS CHINN SAMPLES,OTHER OFF PREMISE,OFF,155 KAPAHULU PLACE #300,HONOLULU,HI,96813,a7818019-9ad0-4dfb-9a94-3fc321095249
SAMPLE REP ALLISON CULLEY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,SYOSSET,NY,11791,d2452e62-24ff-4e85-9ffa-d799d1f3972a
ZOZAYA  NICK,OTHER OFF PREMISE,OFF,5270 FOX ST,DENVER,CO,80217,411c3ab3-ef5d-4ce8-ab0c-c0d079383a4d
LEE MELISSA,OTHER OFF PREMISE,OFF,5270 FOX ST,DENVER,CO,80216,22a72662-8560-46ef-b96e-cd39c8da33c0
BROOM  CARSON,OTHER OFF PREMISE,OFF,SW&S,DENVER,CO,80217,6bdc4357-c5db-42d8-971e-c59f6bd5e389
BELLAGIO-MGM MIRAGE SSC AP#132,GOLF/ COUNTRY CLUB,ON,3600 LAS VEGAS BLVD S,LAS VEGAS,NV,89177,cb178b9b-bf75-41f5-a894-ddf5b6c264b4
ZZ S SUSHI BAR,GOLF/ COUNTRY CLUB,ON,151 NE 41 STREET,MIAMI,FL,33137,46176e82-3bdf-43e2-a9b8-f7c251eaf615
THE COSMOPOLITAN OF LV WHSE,GOLF/ COUNTRY CLUB,ON,6025 PROCYON,LAS VEGAS,NV,89118,8c648ef7-b972-4bf8-a88f-cf7490245474
ZERO BOND,GOLF/ COUNTRY CLUB,ON,0 BOND ST A/K/A 670 BROADWAY,NEW YORK,NY,10012,ecad5e53-f19e-4329-9d56-b3c1cf2b16dd
GRANDMASTER RECORDERS,GOLF/ COUNTRY CLUB,ON,1518 CAHUENGA BLVD,LOS ANGELES,CA,90028,7bc8dedd-3758-4668-b519-36a15a9e25cc
CAESARS PALACE - POST BK,GOLF/ COUNTRY CLUB,ON,3570 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,2e6e1f5a-da13-4ce3-aac1-1603f480f7c0
SUMMIT CLUB,GOLF/ COUNTRY CLUB,ON,11750 SUMMIT CLUB DR,LAS VEGAS,NV,89135,187ab7be-ac6f-466e-bf9e-9be5662da103
LADERA GOLF CLUB,GOLF/ COUNTRY CLUB,ON,69501 LEMON BLOSSOM LN,THERMAL,CA,92274,edd6e102-b61f-4f99-bc90-d7bc7e7a29b8
CIRCA RESORT & CASINO,GOLF/ COUNTRY CLUB,ON,8 FREMONT ST,LAS VEGAS,NV,89101,30c4e19e-c5bd-475c-aae3-31312f4836cf
AVERY FISHER HALL,GOLF/ COUNTRY CLUB,ON,100 COLUMBUS AVENUE,NEW YORK,NY,10023,4834a5f0-9440-4462-a7bc-d56bcb2c4701
HARBOUR CLUB,GOLF/ COUNTRY CLUB,ON,1766 BAY RD,MIAMI BEACH,FL,33139,00d8b924-72b8-4eae-a2d5-6dbf6cc2a59a
BALLERINA,GOLF/ COUNTRY CLUB,ON,10201 COLLINS AVENUE,BAL HARBOUR,FL,33154,cb1af41c-df33-498b-bb8b-587bbb079ba2
CARIBOU CLUB LTD,GOLF/ COUNTRY CLUB,ON,411 E HOPKINS,ASPEN,CO,81611,69187fdf-84c8-434d-a11f-cb34b93dc86b
RIVIERA CC R2089-4412,GOLF/ COUNTRY CLUB,ON,1250 CAPRI DR,PACIFIC PALISADES,CA,90272,16f0fb7a-7da5-4f1a-b64d-bc12fde189dd
DRIFTWOOD FOOD & BEVERAGE LLC A,GOLF/ COUNTRY CLUB,ON,11100 FM 967,BUDA,TX,78610,ee71b50d-671b-4193-89a7-6057453066fb
GREEN VALLEY RANCH STATION A/P,GOLF/ COUNTRY CLUB,ON,2300 PASEO VERDE PKWY,HENDERSON,NV,89052,221d114a-eb19-48ff-bec6-af370906f098
COUNTRY CLUB OF FLA (THE),GOLF/ COUNTRY CLUB,ON,22 COUNTRY ROAD,VILLAGE OF GOLF,FL,33436,397e56bb-5a83-44ac-83d8-3cc5ce810f8d
VENETIAN RESORT HOTEL CASINO,GOLF/ COUNTRY CLUB,ON,3325 LAS VEGAS BLVD S,LAS VEGAS,NV,89109,b1685835-95a5-494b-b230-cc0667fe20cd
SOHO HOUSE WEST HOLLYWOOD,GOLF/ COUNTRY CLUB,ON,9200 SUNSET BL SKY PENTHOUSE,WEST HOLLYWOOD,CA,90069,0be28b30-1baf-4725-aa29-a694527dbe8e
RIVER CLUB OF NEW YORK INC,GOLF/ COUNTRY CLUB,ON,447 E.52ST.,NEW YORK,NY,10022,722f7979-3346-4073-8893-8e90b63066cc
THE BRIDGE GOLF CLUB INC,GOLF/ COUNTRY CLUB,ON,1180 MILLSTONE RD,BRIDGEHAMPTON,NY,11932,73d87185-56d2-48d9-80f2-752bd01418bf
HUNTERS RUN,GOLF/ COUNTRY CLUB,ON,3500 CLUBHOUSE LN,BOYNTON BEACH,FL,33425,b95f82de-948d-4618-bf21-1dd1d3c4aa3b
SPHERE LAS VEGAS LLC,GOLF/ COUNTRY CLUB,ON,255 SANDS AVE.,LAS VEGAS,NV,89169,6dd3645b-012b-4a37-893d-8dac8a42c223
SILO RIDGE CLUB BEVERAGE CORP,GOLF/ COUNTRY CLUB,ON,4651 RTE 22,AMENIA,NY,12501,7cf393c6-5408-466a-bcb7-cd8a89291a4f
JONATHAN S LANDING GOLF,GOLF/ COUNTRY CLUB,ON,16823 CAPTAIN KIRLE DR,JUPITER,FL,33477,1f334a90-729d-4d26-a223-b894e5ecac7f
BROKEN SOUND CLUB,GOLF/ COUNTRY CLUB,ON,2401 WILLOW SPRING DR.,BOCA RATON,FL,33496,02f882ee-04a9-49e8-b591-c7809d9ae004
LEVY-THE MUSIC CENTER,GOLF/ COUNTRY CLUB,ON,135 N GRAND AVE,LOS ANGELES,CA,90012,a7eb7b0a-d01e-4ea7-9d99-e9d8980895df
SPACE PING PONG LOUNGE & BAR,GOLF/ COUNTRY CLUB,ON,22 W 32ND ST,NEW YORK,NY,10001,913912c5-e8fd-447f-82e7-15859d351bc2
NEWPORT BEACH COUNTRY CLUB,GOLF/ COUNTRY CLUB,ON,1 CLUBHOUSE DR,NEWPORT BEACH,CA,92660,5bcf04d3-6250-4228-ab32-dbbc6b5720d3
MILL RIVER CLUB,GOLF/ COUNTRY CLUB,ON,103 MILL RIVER RD.,OYSTER BAY,NY,11771,244f8d9c-880a-4f1d-9593-772f3ecb6c95
NANEA GOLF CLUB  INC.,GOLF/ COUNTRY CLUB,ON,72-2921 KAUPULEHU,KAILUA KONA,HI,96740,85c70fe4-a9c2-4309-8874-9458b08fa8fd
KILOHANA RESTAURANT,GOLF/ COUNTRY CLUB,ON,5415 MAKENA ALANUI ROAD,KIHEI,HI,96753,baef7765-e1a6-47c4-a2c6-6a87771f4fba
THE BATH CLUB,GOLF/ COUNTRY CLUB,ON,5937 COLLINS AVENUE,MIAMI BEACH,FL,33140,2e29bc7e-8ba3-42c0-bf9f-78fccb059b5c
MIDNIGHT THEATRE/ HIDDEN L,GOLF/ COUNTRY CLUB,ON,442 W 33RD ST,NEW YORK,NY,10001,ebdc3cd6-efe7-4681-bd33-fe004de658e8
MIZNER COUNTRY CLUB,GOLF/ COUNTRY CLUB,ON,16104 MIZNER CLUB DRIVE,DELRAY BEACH,FL,33446,a66d17f7-3700-4b6b-a1b4-9e3240a0b3a0
Piedmont Driving Club    Main,GOLF/ COUNTRY CLUB,ON,1215 Piedmont Ave NE,Atlanta,GA,30309,32ffb324-1aa5-49c2-82fe-42bfd5da7550
Buckhead Club,GOLF/ COUNTRY CLUB,ON,3344 Peachtree Rd NE  26th Floor,Atlanta,GA,30326,ab691912-78de-4c4b-8cf5-e456f75699ca
Foxhall Additional Facility,GOLF/ COUNTRY CLUB,ON,8000 Capps Ferry Rd,Douglasville,GA,30135,0396bc5b-5133-441f-a983-d4229e9726e7
ENGINEER S COUNTRY CLUB,GOLF/ COUNTRY CLUB,ON,55 GLENWOOD RD,ROSLYN,NY,11576,0c67ea1d-2bd4-4948-916a-9d0e118b7ee4
ALEXANDRIA THE,GOLF/ COUNTRY CLUB,ON,835 INDUSTRIL RD STE 161,SAN CARLOS,CA,94070,69781117-402f-4d20-886c-9a7969d5b996
ATLANTIC FIELDS,GOLF/ COUNTRY CLUB,ON,5485 SE POLO CLUB DRIVE,HOBE SOUND,FL,33455,11ae1da1-d5bd-4968-b9db-848baeb242cd
COIN OP GAME ROOM,GOLF/ COUNTRY CLUB,ON,28588 OLD TOWN FRONT ST 100,TEMECULA,CA,92590,0c25cc8f-3d33-49bf-8c58-7d76adeed067
TPC OF BOSTON,GOLF/ COUNTRY CLUB,ON,405 ARNOLD PALMER BLVD,NORTON,MA,02766,17bc1414-4c05-41a9-adc1-1e63160afdf1
BELMONT PARK ENTERTAINMENT,GOLF/ COUNTRY CLUB,ON,3125 OCEAN FRONT WALK,SAN DIEGO,CA,92109,c42ecfb4-287f-4492-af3c-621430e205b7
VERO BCH YACHT CLUB,GOLF/ COUNTRY CLUB,ON,3601 RIO VISTA BLVD,VERO BEACH,FL,32963,fab59615-aa65-48c5-ab0a-14799f4cf758
Craft & Art,NON-RETAIL,OFF,1000 Brickell Ave STE 215,Miami,FL,33131,59644425-81dd-43df-90c6-20fa47c520bb
Sake Ono,NON-RETAIL,OFF,1000 Brickell Ave STE 215,Miami,FL,33131,04f004aa-651c-4973-83cb-616896c65281
NIMA ALAHMAD,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,ab684243-e17c-4830-8361-d340358aca5e
Rose Finkelstein,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,b2cab09d-e96f-4a43-be35-8720113e35a1
JAMES KEMP,NON-RETAIL,OFF,312 UN Court,Augusta,GA,30813,4acd291c-94d2-450c-928a-a44cebfea930
Kurt Pieper,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,45fc10de-1b4b-4e0a-8875-73cb0aa000f0
Lee McDaniel,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,679d34f4-24f5-4bdb-b44a-6ee31fd94596
KRISTA ADAMS,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,8a559f23-3e7b-4fa1-9895-c65ce745bff0
Daniel Thomas,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,98b4991e-d296-4f1d-a041-8cf555ba9acc
Charles Bolden,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,8314ad95-63e1-4551-8127-2c6616e873b9
Alexandra Mackey,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,5d0d4820-a7ce-4ba6-a6bb-d52fac99bf59
Christopher Smith,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,7a95d6b5-bc3e-485e-9759-d35af22b537f
JEREMY GOLDEN,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,2b5abae8-a516-49d1-953d-1ec3c5549580
DAVID CONNOLLY,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,8fd96ea7-399a-4458-a514-ee773a067efa
MARC CABALLERO,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,a9cdb28e-1cc5-4864-9b09-672bf45bee7e
Charlotte Ussery,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,03707b8f-bc4c-49f8-be4f-c0d09359fbb8
Christopher Dean,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,37f53c76-0bda-4532-9ef0-246b73b7dea2
Gabrielle Sikes,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkway,Savannah,GA,31408,2f19ddc4-5ade-4961-8e0a-50935ae52f9e
Nicholas Caruso,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,d4c30d7d-3f7f-4c6a-bc53-19ab77e631b8
JIM NICHOLS,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,32627642-290b-4eba-9fe6-c372a9c2e612
Megan Sharpley,NON-RETAIL,OFF,1101 Chatham Pkwy,Savannah,GA,31408,5e4372c4-65a9-49a4-8732-f8e94b2d5dc7
Alexandra Wright,NON-RETAIL,OFF,685 Heartman Rd,Austell,GA,30168,663a9a6d-50bf-4794-9b84-3df860790f6d
Anthony Thornton,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,4792e5ed-36bf-489d-b8ec-239b8c1543ec
Abigail Branch,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,76b68b06-2a54-4404-bd24-33d9e6f843db
William Godsil,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,8e87498c-6af0-4882-97b6-4d3d24c82f7c
DOUG NEWTON,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkway,Savannah,GA,31408,65b3deb7-4a98-44a5-aee5-a518da41a833
Macy Moe,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,c041ac8f-2aee-42cb-b680-ad8eed643bfc
Matt Dimon,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,6a711861-cc1f-432b-8060-0c9bc5b3e7bd
Susanne Gee,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,9a0e424c-200f-4125-a428-8bbe4a64b2ce
Nicholas Defelice,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,a14016c2-27d3-4547-9057-7ca65f7bf17c
Kelsey Hall,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,6994cc69-e63f-4c17-92a0-fe19275f527a
Matthew Spengler,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,df536430-b196-46c8-a77c-5e1ccf73d7d1
ADAM SMITH,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkwy,Savannah,GA,31408,1bdca268-d41d-46ad-a9fa-74caa1531003
James Brooks,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,58b164b0-fa00-4313-b1e1-ef308a9dee69
Christen Entrekin,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,205c9276-45ff-4376-b198-880b01b3dca0
Jamie Stone,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,6be42a01-b930-4207-ac07-caf9befcf9da
KELLY WILSON,NON-RETAIL,OFF,Bldg J 1101 CHatham Parkway,Savannah,GA,31408,3e89e682-1377-4db7-a276-d6ea52b8c479
JOHN ROBERT HAYNES,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,33292a0d-a8ef-49d7-a1b2-eebbc7ee3081
Robert Labartino,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,53bbc214-b51e-4e1d-8646-69b497f37a83
JIMMY TWARDOS,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,b3f9fe80-8772-4645-a4cf-ea827f2538c1
Thomas Feeney,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,e6a36b1a-2fb8-4341-9e3d-1ed393f77a2b
Vivian Jago,NON-RETAIL,OFF,685 Hartman Road,Austell,GA,30168,b47a3a07-2b0e-421e-9539-c21b0fb82a86
CHRISTOPHER BURKE,NON-RETAIL,OFF,Bldg J 1101 Chatham Parkway,Savannah,GA,31408,fc144fc2-5110-4e50-a417-f828284e421f
Garrison Wood,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,3333b682-2b7b-4177-8cbc-df95eee280c8
Lorenzo Walker Jr,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,4bacec01-067d-4118-91ac-304cb7f794ed
